#BLTrackFile noise_measure_Det
#x,y,z,Px,Py,Pz,t,PDGid,EventID,TrackID,ParentID,Weight
-25.0047,-1.44574,1420.0,-14.0011,-0.0887378,185.66,3.08794,-11,5.1630092e+07,1001.0,1.0,100.0
-38.9826,-0.326308,1420.0,-13.3189,0.294874,108.152,3.09193,-11,5.2232976e+07,1001.0,1.0,100.0
-46.7243,-7.23063,1420.0,-14.1414,-0.573875,91.0548,3.0959,-11,5.7809388e+07,1001.0,1.0,100.0
-23.8733,-7.79134,1420.0,-14.6743,-1.50269,199.962,3.0879,-11,5.7843564e+07,1001.0,1.0,100.0
-28.9653,-5.96269,1420.0,-14.8999,-0.635531,174.135,3.08872,-11,5.787853e+07,1001.0,1.0,100.0
-37.7251,-7.27809,1420.0,-14.3176,-1.15667,120.724,3.09163,-11,5.7884452e+07,1001.0,1.0,100.0
-38.0245,-5.20944,1420.0,-14.443,-0.401544,116.432,3.09216,-11,5.789311e+07,1001.0,1.0,100.0
-34.9469,-4.76854,1420.0,-14.2182,-0.67948,126.755,3.09093,-11,5.7965264e+07,1001.0,1.0,100.0
-42.8627,-4.46452,1420.0,-14.1072,-0.128243,101.79,3.09377,-11,5.801108e+07,1001.0,1.0,100.0
-43.5918,-11.2817,1420.0,-14.5806,-1.5632,101.162,3.09466,-11,5.81008e+07,1001.0,1.0,100.0
-28.543,-7.61326,1420.0,-14.6816,-0.935106,160.294,3.08919,-11,5.8131504e+07,1001.0,1.0,100.0
-23.3215,-5.24629,1420.0,-14.8112,-0.603637,209.143,3.0877,-11,5.8178296e+07,1001.0,1.0,100.0
-32.4765,-1.76881,1420.0,-15.8938,1.25404,160.427,3.0899,-11,5.8236116e+07,1001.0,1.0,100.0
-40.2152,-6.1012,1420.0,-13.15,-0.469867,96.4834,3.09337,-11,5.82455e+07,1001.0,1.0,100.0
-35.2042,-4.58042,1420.0,-14.5396,-0.417769,135.337,3.09052,-11,5.8310196e+07,1001.0,1.0,100.0
-17.8804,-4.99401,1420.0,-14.3991,-2.0032,255.008,3.0869,-11,5.847655e+07,1001.0,1.0,100.0
-36.6631,-5.60007,1420.0,-14.1391,-0.753495,119.651,3.09154,-11,5.8490636e+07,1001.0,1.0,100.0
-40.07,-16.4522,1420.0,-13.2029,-3.37167,97.5085,3.09397,-11,5.873473e+07,1001.0,1.0,100.0
-48.6796,-8.5423,1420.0,-13.9444,-1.13933,87.5321,3.09646,-11,5.8981624e+07,1001.0,1.0,100.0
-44.1147,-3.77013,1420.0,-14.4399,-0.0602862,100.999,3.09433,-11,5.9088104e+07,1001.0,1.0,100.0
-42.5451,-4.81663,1420.0,-14.74,-0.599383,110.457,3.09325,-11,5.918972e+07,1001.0,1.0,100.0
-26.3857,-3.87048,1420.0,-14.7638,-1.13328,192.167,3.08808,-11,5.9204612e+07,1001.0,1.0,100.0
-20.8744,-4.66621,1420.0,-14.8283,-1.40158,240.834,3.08717,-11,5.921963e+07,1001.0,1.0,100.0
-36.3564,-5.90495,1420.0,-14.3926,-0.6753,124.609,3.09129,-11,5.922551e+07,1001.0,1.0,100.0
-25.3196,-2.59095,1420.0,-15.4328,0.0921437,214.944,3.08777,-11,5.9310524e+07,1001.0,1.0,100.0
-35.7477,-6.9245,1420.0,-14.086,-0.952245,124.401,3.09106,-11,5.960314e+07,1001.0,1.0,100.0
-36.4246,-4.96108,1420.0,-13.8404,-0.689698,117.792,3.09142,-11,5.9638024e+07,1001.0,1.0,100.0
-24.8769,-3.52635,1420.0,-13.8798,-0.472361,182.836,3.08797,-11,5.9664892e+07,1001.0,1.0,100.0
-33.8076,-3.23759,1420.0,-14.5164,0.0175575,133.874,3.09059,-11,5.973793e+07,1001.0,1.0,100.0
-25.6979,-5.38709,1420.0,-14.2126,-0.704387,175.386,3.08834,-11,5.9762332e+07,1001.0,1.0,100.0
-41.0027,-5.93023,1420.0,-13.8197,-0.641389,105.781,3.09284,-11,5.976246e+07,1001.0,1.0,100.0
-40.138,-2.9684,1420.0,-13.9331,-0.105051,109.364,3.09246,-11,5.980032e+07,1001.0,1.0,100.0
-39.7849,-6.45945,1420.0,-14.678,-0.507755,111.105,3.09309,-11,5.9801904e+07,1001.0,1.0,100.0
-33.907,-4.28289,1420.0,-12.8728,-0.543831,115.475,3.09074,-11,5.9887284e+07,1001.0,1.0,100.0
-37.918,-6.25552,1420.0,-15.0397,-0.639847,124.131,3.09193,-11,5.9950364e+07,1001.0,1.0,100.0
-15.8146,-4.86038,1420.0,-15.2769,-1.17302,348.848,3.08635,-11,5.995363e+07,1001.0,1.0,100.0
-20.2597,-3.63932,1420.0,-12.252,-0.273938,193.213,3.08717,-11,5.997642e+07,1001.0,1.0,100.0
-24.6539,-20.5977,1420.0,-10.5839,-5.98381,130.024,3.08947,-11,6.003883e+07,1001.0,1.0,100.0
-27.0659,-4.4658,1420.0,-13.4269,-0.696734,151.465,3.08885,-11,6.0049296e+07,1001.0,1.0,100.0
-37.1765,-4.59553,1420.0,-14.28,-0.356551,120.528,3.09156,-11,6.01161e+07,1001.0,1.0,100.0
-20.3877,-3.85655,1420.0,-14.3579,-0.45551,235.583,3.0871,-11,6.013189e+07,1001.0,1.0,100.0
-26.9562,-7.83384,1420.0,-14.5986,-2.0965,183.701,3.08833,-11,6.0312812e+07,1001.0,1.0,100.0
-15.3041,-5.28196,1420.0,-15.1309,-1.72765,368.14,3.08626,-11,6.0380412e+07,1001.0,1.0,100.0
-43.8217,0.0868774,1420.0,-11.3224,0.835717,75.5396,3.09475,-11,6.040788e+07,1001.0,1.0,100.0
-36.7608,0.535956,1420.0,-11.0187,1.11245,88.5458,3.09189,-11,6.0499428e+07,1001.0,1.0,100.0
-34.167,-4.81044,1420.0,-13.8977,-0.276255,126.36,3.09069,-11,6.051184e+07,1001.0,1.0,100.0
-22.0535,-5.63184,1420.0,-16.3945,-2.27203,248.035,3.08748,-11,6.0646924e+07,1001.0,1.0,100.0
-23.824,-2.83519,1420.0,-14.3444,0.0947878,193.623,3.08787,-11,6.070797e+07,1001.0,1.0,100.0
-37.2157,-8.99971,1420.0,-14.4767,-1.75624,124.321,3.0915,-11,6.0750668e+07,1001.0,1.0,100.0
-35.1972,-5.65299,1420.0,-13.984,-0.676221,122.414,3.09112,-11,6.0779664e+07,1001.0,1.0,100.0
-43.5719,-3.00476,1420.0,-14.0356,-0.213609,99.4975,3.09404,-11,6.083013e+07,1001.0,1.0,100.0
-38.5996,-5.93113,1420.0,-14.0212,-0.617924,115.705,3.09185,-11,6.0857044e+07,1001.0,1.0,100.0
-46.3698,-3.24739,1420.0,-13.211,-0.437153,85.6295,3.09556,-11,6.0923504e+07,1001.0,1.0,100.0
-45.6767,-4.55874,1420.0,-14.2222,-0.645826,97.0817,3.09476,-11,6.093932e+07,1001.0,1.0,100.0
-38.4664,-3.71398,1420.0,-14.5166,-0.349285,120.979,3.09175,-11,6.102115e+07,1001.0,1.0,100.0
-44.8686,0.533612,1420.0,-14.4269,0.93041,102.198,3.09417,-11,6.1053696e+07,1001.0,1.0,100.0
-46.9968,0.748441,1420.0,-13.4224,0.566407,85.6144,3.09593,-11,6.10615e+07,1001.0,1.0,100.0
-38.7974,-4.88879,1420.0,-13.6545,-0.367599,105.453,3.09265,-11,6.1062104e+07,1001.0,1.0,100.0
-34.7027,-3.21154,1420.0,-13.6571,-0.313203,123.542,3.09071,-11,6.107185e+07,1001.0,1.0,100.0
-34.1905,-3.17807,1420.0,-14.0276,-0.0896264,132.429,3.09033,-11,6.1128064e+07,1001.0,1.0,100.0
-28.129,-4.24095,1420.0,-13.5804,-0.701379,151.543,3.08893,-11,6.122135e+07,1001.0,1.0,100.0
-38.7159,-2.43489,1420.0,-13.8421,-0.0987836,113.219,3.09189,-11,6.1270616e+07,1001.0,1.0,100.0
-45.3183,-3.98824,1420.0,-13.6012,-0.30263,91.1757,3.09497,-11,6.1425292e+07,1001.0,1.0,100.0
-45.7452,-7.32451,1420.0,-13.9589,-0.690787,89.0245,3.09607,-11,6.1528224e+07,1001.0,1.0,100.0
-44.2183,-4.14551,1420.0,-13.0751,-0.188875,89.2722,3.09455,-11,6.163905e+07,1001.0,1.0,100.0
