#BLTrackFile noise_measure_Det
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-2.3852 3.9527 1225 -0.0508573 0.149621 34.7091 4.0862 22 137 1002 1001 1 
-1.54569 -2.76321 1225 -0.374438 -0.669379 296.752 4.08617 22 138 1 0 1 
-0.968334 -0.459462 1225 -0.235055 -0.11153 297.358 4.08616 22 139 1 0 1 
-2.20075 -0.395374 1225 -0.540753 -0.0971488 300.999 4.08617 22 141 1 0 1 
-0.354489 -2.79332 1225 -0.0868286 -0.684198 300.052 4.08617 22 143 1 0 1 
1.22745 -3.13035 1225 0.297847 -0.759594 297.252 4.08617 22 144 1 0 1 
-1.05501 -0.0200834 1225 -0.259772 -0.00494505 301.627 4.08616 22 146 1 0 1 
0.694637 -1.53643 1225 0.171267 -0.378817 302.031 4.08616 22 150 1 0 1 
-2.19909 -0.742072 1225 -0.535994 -0.180869 298.575 4.08617 22 151 1 0 1 
0.120585 -2.30931 1225 0.0297212 -0.569186 301.931 4.08617 22 156 1 0 1 
-0.468637 -1.78179 1225 -0.113973 -0.433334 297.922 4.08616 22 157 1 0 1 
-1.70614 -0.624421 1225 -0.421475 -0.154253 302.616 4.08616 22 162 1 0 1 
20.3657 45.5332 1225 0.0352223 0.110824 2.22599 4.09312 22 163 1472 1312 1 
13.1735 41.0085 1225 0.928649 2.88592 67.2318 4.08948 22 166 1252 1001 1 
6.69106 -49.1688 1225 0.0225104 -0.143615 2.80377 4.09045 22 168 1239 1001 1 
21.1902 -8.67932 1225 0.00633805 -0.00244182 0.273644 4.08715 22 168 1270 1269 1 
1.94331 -2.82285 1225 0.473958 -0.688471 298.767 4.08617 22 169 1 0 1 
-2.97268 -0.621353 1225 -0.735499 -0.153735 303.089 4.08617 22 170 1 0 1 
-2.21949 -0.478239 1225 -0.543709 -0.117154 300.088 4.08617 22 171 1 0 1 
0.942819 -1.43873 1225 0.230679 -0.352014 299.72 4.08616 22 172 1 0 1 
1.02471 -1.10369 1225 0.248247 -0.267382 296.77 4.08616 22 174 1 0 1 
4.54184 1.16927 1225 0.0620942 0.0200787 11.9621 4.08622 22 175 1019 1001 1 
-0.920167 -1.6775 1225 -0.224625 -0.409501 299.039 4.08616 22 176 1 0 1 
-1.39466 -1.75658 1225 -0.346375 -0.436263 304.239 4.08617 22 178 1 0 1 
-2.13012 -1.76725 1225 -0.520218 -0.431599 299.169 4.08617 22 181 1 0 1 
-0.848563 -1.01755 1225 -0.209945 -0.251755 303.08 4.08616 22 183 1 0 1 
-46.1029 -17.7934 1225 -0.00819593 -0.00300156 0.166069 4.09054 22 185 1002 1001 1 
-26.5568 0.00191984 1225 -0.756916 0.0174811 26.3064 4.08748 22 185 1004 1003 1 
0.911846 -3.48375 1225 0.223649 -0.854463 300.457 4.08618 22 187 1 0 1 
-0.908348 -2.33128 1225 -0.220923 -0.567002 297.938 4.08617 22 188 1 0 1 
