#BLTrackFile noise_measure_Det
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
1.35305 -0.92137 1505 0.0387936 -0.0188383 26.0122 5.02015 22 1609 2925 1 100 
-47.7154 -22.8522 1505 -0.47651 -0.225641 13.0109 5.02373 22 1616 1889 1 100 
-47.8191 9.91923 1505 -0.0831084 0.00299761 2.03836 5.02407 22 1618 3037 2814 100 
38.6162 3.18316 1505 0.209861 0.0360241 7.22828 5.02232 22 1635 1822 1 100 
-2.3024 -1.85952 1505 -0.00388575 -0.00285221 2.00423 5.02015 22 1636 5029 1 100 
-4.52949 -28.9056 1505 0.0209371 -0.119104 4.78781 5.02302 22 1645 1496 1398 100 
2.37008 0.0573405 1505 0.0298445 0.0008204 12.8753 5.02015 22 1659 4210 1 100 
-0.647367 1.11988 1505 -0.0083276 0.0150231 14.617 5.02014 22 1665 2087 1 100 
39.07 -16.499 1505 0.0163779 -0.00604078 0.510701 5.10159 22 1681 1340 1331 100 
11.6778 -49.4579 1505 0.0125801 -0.253124 5.56383 5.02433 22 1691 3078 3039 100 
-15.828 -38.5994 1505 -0.00794667 -0.0554825 1.42747 5.02455 22 1709 1497 1495 100 
-43.5316 14.1811 1505 -0.0819295 0.024556 2.48172 5.02284 22 1733 2598 2188 100 
-1.63964 -2.8556 1505 -0.000395956 -0.000831462 0.348972 5.02015 22 1743 2374 1 100 
-49.6892 -24.0956 1505 -0.00434588 -0.00205407 0.115015 5.02396 22 1782 2199 1 100 
-33.3711 -35.1121 1505 -0.376526 -0.390288 14.8605 5.02305 22 1782 2200 1 100 
-0.473049 -1.76326 1505 -8.42487e-05 -0.000461087 0.462681 5.02014 22 1803 3931 1 100 
-25.3802 -45.6251 1505 -0.237157 -0.349464 10.1863 5.02396 22 1808 1001 1 100 
-27.538 -39.7132 1505 -3.88688 -4.39356 153.39 5.02351 22 1808 1002 1 100 
-20.1521 -34.8817 1505 -0.126887 -0.166942 6.95497 5.02255 22 1808 1007 1 100 
0.580424 -29.9932 1505 0.00851092 -0.099476 5.14711 5.02163 22 1808 1009 1 100 
48.8602 -48.8905 1505 0.170398 -0.13321 3.55892 5.0274 22 1808 1027 1 100 
1.6008 -1.0668 1505 0.0148683 -0.00995465 15.3317 5.02014 22 1811 2031 1 100 
-17.9329 0.880208 1505 -0.280016 0.0161512 15.1344 5.02088 22 1817 1697 1 100 
-4.36794 6.23106 1505 -0.121851 0.146078 23.5001 5.02036 22 1817 3468 1 100 
-12.012 -1.94024 1505 -0.0944876 -0.0124487 7.53061 5.02052 22 1817 3495 1 100 
2.1172 -2.90825 1505 0.00127759 -0.0019044 0.800368 5.02016 22 1834 2912 1 100 
44.3191 21.0551 1505 0.112056 0.0583675 3.57693 5.02335 22 1873 1460 1185 100 
17.6984 -27.9748 1505 0.709194 -0.728954 41.671 5.02181 22 1918 1429 1053 100 
48.8394 -45.1653 1505 2.94013 -2.12702 62.5956 5.0266 22 1918 1678 1662 100 
-0.446289 -1.56149 1505 -0.000464719 -0.00292043 3.07111 5.02014 22 1918 1711 1 100 
-1.70132 1.08663 1505 -0.0119728 0.0115485 7.48238 5.02016 22 1920 4442 1 100 
-6.65412 -45.9292 1505 -0.0242646 -0.151268 4.37002 5.02283 22 1927 1001 1 100 
-22.3697 44.3112 1505 -0.346114 0.776429 17.5695 5.02425 22 1931 2986 2399 100 
-2.02671 -3.19629 1505 -0.000244082 -0.000310331 0.119232 5.02017 22 1948 1001 1 100 
-2.92037 -0.458404 1505 -0.00144211 -0.000169304 0.684764 5.02015 22 1961 4136 1 100 
-1.09889 -0.77875 1505 -0.000767316 -0.000525607 1.06956 5.02014 22 1961 4137 1 100 
-37.6105 -29.6965 1505 -3.60833 -2.90713 127.759 5.02302 22 1965 1001 1 100 
-37.7681 -16.452 1505 -0.341145 -0.141581 8.68471 5.02324 22 1980 1617 1 100 
-20.8861 -8.31034 1505 -0.185002 -0.0698305 8.67171 5.02109 22 1980 4041 1 100 
-11.2681 -0.34712 1505 -0.0194804 -0.000475896 1.62874 5.02044 22 1980 4042 1 100 
-2.20384 5.72827 1505 -0.00242141 0.0043449 0.772229 5.02027 22 1980 4043 1 100 
45.2377 -29.9542 1505 0.00713851 -0.00480048 0.207224 5.02391 22 1981 1674 1 100 
45.2846 21.1344 1505 0.55657 0.312105 10.2602 5.02727 22 1984 1032 1 100 
49.7408 13.4569 1505 1.53957 0.583311 26.1212 5.02744 22 1984 1033 1 100 
39.4031 12.0543 1505 0.150985 0.0655257 3.14214 5.0255 22 1984 1034 1 100 
30.0488 3.24691 1505 0.114996 0.0348527 3.0102 5.02368 22 1984 1035 1 100 
49.4443 20.6666 1505 0.0318595 0.0174603 0.81131 5.02416 22 1993 2262 1 100 
7.30521 -49.9168 1505 0.00558033 -0.0370345 0.967414 5.02343 22 2003 1608 1 100 
-2.23352 3.2595 1505 -0.0052 0.00812118 2.77286 5.02017 22 2070 3503 1 100 
-1.28943 1.68154 1505 -0.00241673 0.00360995 2.09064 5.02015 22 2070 3535 1 100 
40.6682 41.251 1505 0.235421 0.30828 8.68443 5.02493 22 2103 1002 1 100 
-0.389143 -1.42095 1505 -0.000632997 -0.000980611 0.931991 5.02014 22 2113 4561 1 100 
-30.1881 -42.7779 1505 -0.0191339 -0.0289261 0.871735 5.02362 22 2173 1003 1 100 
-1.89327 -0.72903 1505 -0.00724173 -0.00271365 5.35113 5.02014 22 2175 4419 1 100 
1.96299 0.103627 1505 0.00146539 0.000560015 1.32659 5.02015 22 2184 4617 1 100 
2.62382 -2.02958 1505 0.0365062 -0.0173056 14.6035 5.02016 22 2187 4811 1 100 
0.246405 -1.93794 1505 0.000844263 -0.00137064 1.2291 5.02015 22 2187 4812 1 100 
7.95699 -12.3398 1505 0.0460876 -0.116467 10.3301 5.02098 22 2199 2648 2636 100 
-1.70838 -1.54653 1505 -0.301567 -0.197202 202.406 5.02015 22 2218 1978 1 100 
-1.6251 -1.15998 1505 -0.000400241 -9.59548e-05 0.211319 5.02016 22 2253 2346 1 100 
-0.0345788 -1.1857 1505 -0.0152589 -0.312669 327.635 5.02014 22 2283 1068 1 100 
-0.0871345 -1.59979 1505 0.0296012 -0.16768 140.322 5.02014 22 2293 3140 1 100 
1.61705 -1.77133 1505 0.00466356 -0.00539615 3.89144 5.02015 22 2299 2350 1 100 
-0.417666 -0.766415 1505 0.0575439 -0.136526 373.074 5.02014 22 2319 1001 1 100 
-0.211971 1.54013 1505 0.000544885 0.00243977 1.75147 5.02015 22 2319 1002 1 100 
37.5871 -33.2618 1505 0.0346531 -0.0292768 1.16271 5.02352 22 2326 1580 1200 100 
-25.3997 -9.26533 1505 -0.154041 -0.056797 5.88304 5.02154 22 2361 2219 1810 100 
2.1898 -2.33039 1505 0.000659731 -0.00048369 0.29984 5.02016 22 2361 5487 1 100 
-2.52762 0.490911 1505 -0.000709694 0.0002153 0.248754 5.02017 22 2369 2872 1 100 
0.265531 -2.75194 1505 0.0113128 -0.0569359 28.6981 5.02015 22 2381 4465 1 100 
-2.59853 0.785477 1505 -0.0713597 0.0331285 38.779 5.02015 22 2385 3587 1 100 
-1.60259 1.62818 1505 -0.000458026 0.000634367 0.423802 5.02015 22 2385 3588 1 100 
-0.41858 0.609511 1505 -0.000224915 0.000910962 1.26531 5.02014 22 2385 3589 1 100 
-3.30064 -2.6203 1505 -0.160885 -0.0979752 50.5002 5.02018 22 2409 3387 1 100 
-2.69954 -46.53 1505 -0.0466117 -0.953965 27.3647 5.02281 22 2442 1016 1 100 
1.70348 1.54547 1505 0.00425737 0.00480558 2.81759 5.02016 22 2465 3604 1 100 
-46.0554 -11.8005 1505 -0.129751 -0.0370226 3.74391 5.02299 22 2468 2737 1 100 
-2.89123 -3.56219 1505 -0.00314306 -0.00334595 1.22277 5.02017 22 2496 5202 1 100 
-2.21661 -2.83494 1505 -0.0154219 -0.0186843 8.4332 5.02016 22 2535 2077 1 100 
-2.0148 -0.932385 1505 -0.152136 -0.0657608 85.683 5.02015 22 2547 2853 1 100 
40.126 -34.2983 1505 0.0211547 -0.0180088 0.68534 5.02373 22 2560 2248 1 100 
-14.4051 38.5272 1505 -0.0317288 0.106536 2.78785 5.02302 22 2561 3247 2417 100 
-28.8509 -5.5746 1505 -0.300117 -0.0629943 13.6685 5.02124 22 2561 4613 1 100 
2.01641 -47.4097 1505 0.000668794 -0.0254518 0.709597 5.02296 22 2587 1001 1 100 
41.6105 -49.1262 1505 0.272155 -0.316193 7.8549 5.02552 22 2589 2285 1 100 
2.88016 -2.23141 1505 0.0100142 -0.00595602 4.05569 5.02016 22 2598 3244 1 100 
-0.630929 0.446586 1505 -0.0750675 0.0489175 98.9173 5.02014 22 2599 2073 1 100 
-25.988 -31.498 1505 -0.0489031 -0.0549315 1.64814 5.02352 22 2622 1921 1885 100 
7.2967 -46.4164 1505 0.00664688 -0.0595183 1.21313 5.02423 22 2622 1922 1885 100 
-44.24 6.48928 1505 -1.48868 0.206313 30.4398 5.02424 22 2622 1923 1885 100 
27.4507 0.961563 1505 0.0226135 0.000800682 0.846522 5.02151 22 2622 1924 1885 100 
18.2026 19.9911 1505 0.309607 0.38435 18.2693 5.02154 22 2622 1926 1925 100 
15.1158 -41.2751 1505 0.00586304 -0.018731 0.42875 5.02369 22 2622 1998 1928 100 
38.2929 8.88041 1505 0.0611246 0.0147504 1.59179 5.02282 22 2622 2405 1615 100 
32.94 17.5908 1505 0.0372758 0.020835 1.13539 5.02258 22 2622 2946 2439 100 
-1.0538 -2.73522 1505 -0.00920375 -0.0179333 8.59864 5.02015 22 2628 3808 1 100 
-0.443745 -2.88391 1505 -6.28734e-05 -0.000368936 0.158568 5.02015 22 2684 3837 1 100 
-0.840273 -0.903698 1505 -0.00791621 -0.0142761 23.1672 5.02014 22 2691 6265 1 100 
1.86159 -2.71078 1505 0.0250808 -0.0344854 16.8975 5.02015 22 2694 4510 1 100 
-0.207398 -2.76556 1505 -0.0252816 -0.327012 177.403 5.02015 22 2709 3644 1 100 
-2.44501 -0.37115 1505 -0.0179183 -0.00240083 8.38207 5.02015 22 2711 3912 1 100 
-4.27861 0.169142 1505 -1.45473 0.0974504 417.97 5.02017 22 2717 1746 1 100 
4.03585 -37.6094 1505 -0.00843857 -0.226031 7.83931 5.0232 22 2734 2932 2692 100 
-3.00286 -0.421408 1505 -0.00733514 -0.000877963 3.44236 5.02015 22 2734 3875 1 100 
4.38938 -45.9057 1505 0.00392756 -0.0437254 1.27909 5.02273 22 2752 2419 1 100 
1.22651 -0.0404232 1505 0.345742 0.0102063 239.958 5.02015 22 2756 2641 1 100 
-48.4858 -22.8493 1505 -0.0559548 -0.0253292 1.50678 5.02378 22 2757 2805 1 100 
0.0739155 -3.36873 1505 0.00486021 -0.231786 84.5983 5.02016 22 2792 2527 1 100 
-2.42415 -1.59004 1505 -0.000886171 -0.000574257 0.457634 5.02015 22 2828 4504 1 100 
4.8032 7.51584 1505 0.0307891 0.0561699 5.78497 5.02044 22 2840 3842 1 100 
11.3009 -10.5993 1505 0.0479762 -0.0467158 4.54356 5.0211 22 2841 2264 1 100 
-36.3209 24.9132 1505 -0.427621 0.29126 11.5683 5.02409 22 2841 2394 1 100 
-45.5791 -5.32894 1505 -0.206871 -0.0264809 5.94788 5.02283 22 2842 2850 1 100 
-2.10223 -1.19734 1505 -0.098242 -0.0439805 51.7577 5.02015 22 2871 3724 1 100 
3.24917 0.375725 1505 0.00419229 0.00121044 1.74467 5.02015 22 2883 4406 1 100 
-1.1328 -3.46687 1505 -0.000811054 -0.00340848 1.15604 5.02016 22 2885 2269 1 100 
2.17322 1.54084 1505 0.00766332 0.00854516 5.09348 5.02015 22 2887 3209 1 100 
0.970454 0.0473099 1505 0.0217314 0.00270114 57.3629 5.02014 22 2902 3812 1 100 
1.10629 -1.68196 1505 0.0819783 -0.100254 98.4847 5.02014 22 2909 3056 1 100 
0.551017 -15.5827 1505 -0.0149607 -0.0452311 4.28965 5.02256 22 2928 1231 1077 100 
0.0434987 0.62329 1505 2.8991e-05 0.000438385 0.535841 5.02014 22 2955 1001 1 100 
-2.75902 -2.51978 1505 -0.0275624 -0.0219887 11.336 5.02016 22 3021 4356 1 100 
-21.2292 -47.5914 1505 -0.00188943 -0.00429483 0.118246 5.02358 22 3031 2311 1 100 
46.5517 22.1456 1505 0.0182188 -0.0124215 0.554324 5.12104 22 3035 1103 1012 100 
-0.403012 0.139685 1505 -6.85169e-05 0.000183028 0.234549 5.02015 22 3051 4057 1 100 
-1.69373 -3.05942 1505 -0.332946 -0.412514 165.163 5.02017 22 3053 1179 1 100 
-1.49952 -1.46601 1505 -0.0104889 -0.00744646 8.06862 5.02014 22 3054 3126 1 100 
1.9106 -0.276798 1505 0.00390313 -0.000508387 2.78826 5.02014 22 3066 4569 1 100 
0.415569 -0.538672 1505 0.00289049 -0.00638653 15.1958 5.02014 22 3067 4386 1 100 
-3.23602 -0.718603 1505 -0.00135665 -3.85611e-05 0.515828 5.02016 22 3068 3696 1 100 
7.59736 -44.9429 1505 0.00496486 -0.0317641 0.923512 5.02279 22 3074 1001 1 100 
-0.01636 -49.7288 1505 0.0003838 -0.0539836 1.41073 5.02334 22 3105 1296 1 100 
2.5312 -15.7586 1505 0.0214885 -0.161412 9.72846 5.02114 22 3165 2181 2112 100 
4.23379 -2.03399 1505 0.0952253 -0.0432764 25.7402 5.02018 22 3193 1974 1 100 
-40.849 -41.3209 1505 -0.00636569 -0.00634169 0.203791 5.0244 22 3194 1001 1 100 
-3.08446 -2.10188 1505 -0.00161007 -0.00109929 0.61101 5.02016 22 3215 6760 1 100 
43.033 -29.7238 1505 0.0463561 -0.0315256 1.40072 5.02364 22 3217 1002 1 100 
-0.479428 -3.84314 1505 -0.00406518 -0.0362707 10.5826 5.02017 22 3226 6528 1 100 
-1.15069 1.88679 1505 -0.000741036 0.0012142 0.699613 5.02015 22 3227 2635 1 100 
-2.43557 -0.515819 1505 -0.000875677 -0.000106114 0.41973 5.02015 22 3228 3733 1 100 
38.6588 -29.1958 1505 0.00857016 -0.00636787 0.293741 5.02303 22 3231 2341 1 100 
-49.0089 -12.6517 1505 -0.132505 -0.0331394 3.51778 5.02344 22 3237 3006 1 100 
16.842 -2.69701 1505 0.0417201 -0.00712404 2.35213 5.02081 22 3254 5061 4556 100 
48.7988 -35.9095 1505 0.0193218 -0.0143177 0.52117 5.0248 22 3262 1617 1 100 
1.14294 -0.469503 1505 0.000168883 -4.51383e-05 0.200399 5.02014 22 3268 5936 1 100 
2.46501 -0.678231 1505 0.00226996 -0.000693978 1.22463 5.02015 22 3271 4786 1 100 
-2.10963 1.88421 1505 -0.0080728 0.00619763 2.63193 5.02048 22 3285 3004 2921 100 
-0.593033 2.28783 1505 -0.0113874 0.0598506 24.7829 5.02016 22 3308 3936 1 100 
0.0167907 0.478039 1505 5.67915e-05 0.000117328 0.164165 5.02014 22 3316 3458 1 100 
2.09305 0.62407 1505 0.000368337 0.000157703 0.190927 5.02015 22 3316 3459 1 100 
44.2896 -48.8264 1505 0.103303 -0.119558 2.78929 5.02617 22 3331 2622 1 100 
1.64435 -0.171925 1505 0.0549091 -0.000182703 38.8718 5.02014 22 3343 3413 1 100 
-44.844 -32.1108 1505 -0.0162565 -0.011333 0.465495 5.02411 22 3350 3104 2777 100 
-2.0383 -3.03859 1505 -0.0103054 -0.0156629 6.75647 5.02016 22 3361 2390 1 100 
1.63963 3.7476 1505 0.000628702 0.00185154 0.524982 5.02018 22 3363 2479 1 100 
37.2688 -31.4918 1505 0.494741 -0.424244 17.3962 5.02321 22 3393 1001 1 100 
2.49274 0.435542 1505 0.00459651 0.00110917 1.89277 5.02016 22 3425 3127 1 100 
-0.635879 -2.44056 1505 -0.0627285 -0.318881 153.955 5.02015 22 3429 2434 1 100 
-42.5696 -22.5648 1505 -0.056803 -0.0303795 1.76864 5.02304 22 3468 1929 1 100 
29.9364 -49.2708 1505 0.557916 -0.883462 23.3356 5.02455 22 3506 1001 1 100 
-48.9162 -0.580051 1505 -2.3644 -0.0074263 63.4763 5.02317 22 3515 1001 1 100 
28.8355 -40.4419 1505 0.0222849 -0.0300105 0.998851 5.02321 22 3525 1002 1 100 
1.75105 -3.16313 1505 0.566648 -0.752916 273.699 5.02017 22 3529 3173 1 100 
